2022-03-26 19:03:28,296 INFO  heartbeat.GossipJob - Current cluster heart beat state is: {1=0, 2=0}
2022-03-26 19:03:29,622 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:29,622 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:29,623 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:03:29,625 INFO  heartbeat.GossipJob - Gossip heartbeat info to next peer s2
2022-03-26 19:03:32,622 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:32,622 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:32,623 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:03:35,624 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:35,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:35,625 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:03:35,628 INFO  heartbeat.GossipJob - Gossip heartbeat info to next peer s2
2022-03-26 19:03:38,623 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:38,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:38,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:38,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:38,624 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:03:41,623 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:41,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:41,625 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:41,625 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:41,625 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:03:41,627 INFO  heartbeat.GossipJob - Gossip heartbeat info to next peer s2
2022-03-26 19:03:44,622 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:44,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:44,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:44,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:44,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:44,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:44,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:44,624 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:44,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:44,625 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:44,625 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:44,625 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:03:44,630 INFO  heartbeat.GossipJob - Gossip heartbeat info to next peer s2
2022-03-26 19:03:44,636 WARN  MessagePassing.MessagePassing - server 3 is down
2022-03-26 19:03:44,637 WARN  MessagePassing.MessagePassing - server 4 is down
2022-03-26 19:03:44,637 INFO  consensus.election.FastBullyAlgorithm - election message sent by the server 1
2022-03-26 19:03:44,638 INFO  consensus.election.FastBullyAlgorithm - LOG  : Starting the waiting job [DefaultQuartzScheduler] : group_fast_bully.answer_msg_timeout_job
2022-03-26 19:03:44,640 INFO  consensus.election.FastBullyAlgorithm - INFO : answer message from 2 received
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:47,623 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:47,628 INFO  heartbeat.ConsensusJob - [SKIP] There seems to be on going consensus at the moment, skip.
2022-03-26 19:03:50,623 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:50,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:50,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:50,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:50,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:50,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:50,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:50,624 INFO  heartbeat.GossipJob - 1serverID
